session_uuid,action_type,elapsed_time,event_time,time_group,tag_applied_type,patient_id,location_id,tool_applied_type,injury_treated_id
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3555308,2023-05-16 15:58:00,11,,Mike_2 Root,"(4.2, 0.0, -4.1)",,
06574b6f-ab02-432c-9a65-7b031218a270,SESSION_END,3556572,2023-05-16 15:58:00,11,,,,,
06574b6f-ab02-432c-9a65-7b031218a270,SESSION_START,3581866,2023-05-16 15:58:00,12,,,,,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3599859,2023-05-16 15:59:00,12,,Gary_3 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3605512,2023-05-16 15:59:00,12,,Gary_3 Root,"(0.4, 0.0, 1.7)",,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3607072,2023-05-16 15:59:00,12,,Gary_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3608567,2023-05-16 15:59:00,12,,Gary_3 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3613019,2023-05-16 15:59:00,12,red,Gary_3 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3628799,2023-05-16 15:59:00,12,,Gary_1 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3632432,2023-05-16 15:59:00,12,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3635453,2023-05-16 15:59:00,12,,Gary_1 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3646154,2023-05-16 15:59:00,12,,Lily_4 Root,"(1.2, 0.0, 6.2)",,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3646443,2023-05-16 15:59:00,12,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3647999,2023-05-16 15:59:00,12,gray,Gary_1 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3679678,2023-05-16 16:00:00,12,,Bob_0 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3683720,2023-05-16 16:00:00,12,,Bob_0 Root,"(-1.7, 0.0, 5.7)",,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3687706,2023-05-16 16:00:00,12,black,Bob_0 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3697828,2023-05-16 16:00:00,12,,Lily_2 Root,"(3.0, 0.0, 4.5)",,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3705028,2023-05-16 16:00:00,12,,Lily_2 Root,"(3.3, 0.1, 4.2)",,R Shin Amputation
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3705028,2023-05-16 16:00:00,12,,Lily_2 Root,,Tourniquet,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3705528,2023-05-16 16:00:00,12,,Lily_2 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3725667,2023-05-16 16:01:00,12,red,Lily_2 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3725816,2023-05-16 16:01:00,12,,Lily_2 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3737519,2023-05-16 16:01:00,12,,Lily_4 Root,"(1.2, 0.0, 6.2)",,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3738339,2023-05-16 16:01:00,12,,Lily_4 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3744875,2023-05-16 16:01:00,12,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3747315,2023-05-16 16:01:00,12,,Lily_4 Root,"(1.2, 0.0, 6.2)",,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3751053,2023-05-16 16:01:00,12,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3751670,2023-05-16 16:01:00,12,,Lily_4 Root,"(0.9, 0.2, 6.5)",,L Side Puncture
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3751670,2023-05-16 16:01:00,12,,Lily_4 Root,,Gauze_Pack,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3760791,2023-05-16 16:01:00,12,,Lily_4 Root,"(1.2, 0.0, 6.2)",,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3766923,2023-05-16 16:01:00,12,red,Lily_4 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3778128,2023-05-16 16:02:00,12,,Mike_7 Root,"(1.3, 0.0, 3.4)",,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3783663,2023-05-16 16:02:00,12,,Mike_7 Root,"(0.7, 0.1, 3.5)",,L Thigh Puncture
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3783663,2023-05-16 16:02:00,12,,Mike_7 Root,,Tourniquet,
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3799251,2023-05-16 16:02:00,12,,Mike_7 Root,,Gauze_Dressing,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3805921,2023-05-16 16:02:00,12,,Mike_7 Root,"(1.3, 0.2, 3.8)",,R Calf Laceration
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3805921,2023-05-16 16:02:00,12,,Mike_7 Root,,Gauze_Dressing,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3811824,2023-05-16 16:02:00,12,yellow,Mike_7 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3815297,2023-05-16 16:02:00,12,,Mike_5 Root,"(2.7, 0.0, 2.3)",,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3820971,2023-05-16 16:02:00,12,,Mike_5 Root,"(3.0, 0.3, 2.2)",,R Thigh Laceration
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3820971,2023-05-16 16:02:00,12,,Mike_5 Root,,Tourniquet,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3823833,2023-05-16 16:02:00,12,,Mike_5 Root,"(3.1, 0.3, 2.5)",,R Side Puncture
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3823833,2023-05-16 16:02:00,12,,Mike_5 Root,,Gauze_Pack,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3829590,2023-05-16 16:02:00,12,red,Mike_5 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3848342,2023-05-16 16:03:00,12,,Gloria_6 Root,"(-1.2, 0.0, 3.1)",,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3854104,2023-05-16 16:03:00,12,,Gloria_6 Root,"(-1.1, 0.2, 3.2)",,R Calf Shrapnel
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3854104,2023-05-16 16:03:00,12,,Gloria_6 Root,,Gauze_Dressing,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3858871,2023-05-16 16:03:00,12,yellow,Gloria_6 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3859109,2023-05-16 16:03:00,12,,Gloria_6 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3865805,2023-05-16 16:03:00,12,,Gary_9 Root,"(3.6, 0.0, 9.4)",,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3878817,2023-05-16 16:03:00,12,green,Gary_9 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3880541,2023-05-16 16:03:00,12,,Gary_9 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,PATIENT_ENGAGED,3894756,2023-05-16 16:04:00,12,,Gloria_8 Root,"(4.7, 0.0, -3.7)",,
06574b6f-ab02-432c-9a65-7b031218a270,PULSE_TAKEN,3910660,2023-05-16 16:04:00,12,,Gloria_8 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,INJURY_TREATED,3912758,2023-05-16 16:04:00,12,,Gloria_8 Root,"(4.6, 0.9, -3.6)",,L Forearm Laceration
06574b6f-ab02-432c-9a65-7b031218a270,TOOL_APPLIED,3912758,2023-05-16 16:04:00,12,,Gloria_8 Root,,Tourniquet,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3919697,2023-05-16 16:04:00,12,yellow,Gloria_8 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,TAG_APPLIED,3930596,2023-05-16 16:04:00,12,green,Helga_10 Root,,,
06574b6f-ab02-432c-9a65-7b031218a270,SESSION_END,3944742,2023-05-16 16:04:00,12,,,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,SESSION_START,17666,2023-06-23 10:54:00,1,,,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,50737,2023-06-23 10:54:00,1,,Mike_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,52206,2023-06-23 10:54:00,1,,Mike_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,69014,2023-06-23 10:55:00,1,,Mike_3 Root,"(3.2, 0.0, 4.3)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,72992,2023-06-23 10:55:00,1,,Mike_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,83233,2023-06-23 10:55:00,1,red,Mike_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,93094,2023-06-23 10:55:00,1,,Mike_1 Root,"(2.9, 0.0, 0.1)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,101509,2023-06-23 10:55:00,1,,Mike_1 Root,"(2.8, 0.3, 0.3)",,L Thigh Laceration
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,101509,2023-06-23 10:55:00,1,,Mike_1 Root,,Tourniquet,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,111653,2023-06-23 10:55:00,1,yellow,Mike_1 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,111770,2023-06-23 10:55:00,1,,Mike_1 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,113119,2023-06-23 10:55:00,1,,Mike_1 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,114121,2023-06-23 10:55:00,1,,Mike_1 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,135054,2023-06-23 10:56:00,1,,Mike_2 Root,"(4.2, 0.0, -1.2)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,137220,2023-06-23 10:56:00,1,,Mike_2 Root,"(4.0, 1.4, -1.2)",,L Shoulder Puncture
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,137220,2023-06-23 10:56:00,1,,Mike_2 Root,,Gauze_Pack,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,144803,2023-06-23 10:56:00,1,red,Mike_2 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,150501,2023-06-23 10:56:00,1,,Mike_2 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,151896,2023-06-23 10:56:00,1,,Mike_2 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,154668,2023-06-23 10:56:00,1,,Mike_0 Root,"(4.5, 0.0, -3.4)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,172019,2023-06-23 10:56:00,1,,Mike_0 Root,"(4.7, 1.0, -3.2)",,R Forearm Laceration
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,172019,2023-06-23 10:56:00,1,,Mike_0 Root,,Gauze_Dressing,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,172201,2023-06-23 10:56:00,1,,Mike_0 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,177586,2023-06-23 10:56:00,1,green,Mike_0 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,SESSION_END,184302,2023-06-23 10:57:00,1,,,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,SESSION_START,199815,2023-06-23 10:57:00,2,,,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,215022,2023-06-23 10:57:00,2,,Gloria_8 Root,"(2.2, 0.0, -2.1)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,227372,2023-06-23 10:57:00,2,,Gary_3 Root,"(0.4, 0.0, 1.7)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,228244,2023-06-23 10:57:00,2,,Gary_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,231887,2023-06-23 10:57:00,2,,Gary_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,233625,2023-06-23 10:57:00,2,,Gary_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,234948,2023-06-23 10:57:00,2,,Gary_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,245993,2023-06-23 10:58:00,2,,Gary_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,250261,2023-06-23 10:58:00,2,red,Gary_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,250862,2023-06-23 10:58:00,2,,Gary_3 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,262924,2023-06-23 10:58:00,2,,Bob_0 Root,"(-1.7, 0.0, 5.7)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,263523,2023-06-23 10:58:00,2,,Bob_0 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,273830,2023-06-23 10:58:00,2,black,Bob_0 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,280764,2023-06-23 10:58:00,2,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,281084,2023-06-23 10:58:00,2,,Gary_1 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,285455,2023-06-23 10:58:00,2,,Gary_1 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,292425,2023-06-23 10:58:00,2,black,Gary_1 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,299580,2023-06-23 10:58:00,2,,Lily_4 Root,"(1.2, 0.0, 6.2)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,300997,2023-06-23 10:58:00,2,,Lily_4 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,319030,2023-06-23 10:59:00,2,,Lily_4 Root,"(0.9, 0.3, 6.5)",,L Side Puncture
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,319030,2023-06-23 10:59:00,2,,Lily_4 Root,,Gauze_Pack,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,324427,2023-06-23 10:59:00,2,red,Lily_4 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,338301,2023-06-23 10:59:00,2,,Lily_2 Root,"(3.0, 0.0, 4.5)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,347835,2023-06-23 10:59:00,2,,Lily_2 Root,"(3.2, 0.1, 4.2)",,R Shin Amputation
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,347835,2023-06-23 10:59:00,2,,Lily_2 Root,,Tourniquet,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,351311,2023-06-23 10:59:00,2,,Lily_2 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,359290,2023-06-23 10:59:00,2,red,Lily_2 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,367135,2023-06-23 11:00:00,2,,Mike_5 Root,"(2.7, 0.0, 2.3)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,378593,2023-06-23 11:00:00,2,,Mike_5 Root,"(3.0, 0.3, 2.2)",,R Thigh Laceration
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,378593,2023-06-23 11:00:00,2,,Mike_5 Root,,Tourniquet,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,387279,2023-06-23 11:00:00,2,,Mike_5 Root,"(3.1, 0.2, 2.5)",,R Side Puncture
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,387279,2023-06-23 11:00:00,2,,Mike_5 Root,,Gauze_Pack,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,398105,2023-06-23 11:00:00,2,red,Mike_5 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,406459,2023-06-23 11:00:00,2,,Mike_7 Root,"(1.3, 0.0, 3.4)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,413291,2023-06-23 11:00:00,2,,Mike_7 Root,"(0.7, 0.1, 3.5)",,L Thigh Puncture
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,413291,2023-06-23 11:00:00,2,,Mike_7 Root,,Tourniquet,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,420538,2023-06-23 11:00:00,2,,Mike_7 Root,"(1.3, 0.2, 3.8)",,R Calf Laceration
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,420538,2023-06-23 11:00:00,2,,Mike_7 Root,,Gauze_Dressing,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,428786,2023-06-23 11:01:00,2,yellow,Mike_7 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,444350,2023-06-23 11:01:00,2,,Gloria_6 Root,"(-1.2, 0.0, 3.1)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,451230,2023-06-23 11:01:00,2,,Gloria_6 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,473773,2023-06-23 11:01:00,2,,Gloria_6 Root,"(-1.1, 0.2, 3.2)",,R Calf Shrapnel
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,473773,2023-06-23 11:01:00,2,,Gloria_6 Root,,Gauze_Dressing,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,480167,2023-06-23 11:01:00,2,yellow,Gloria_6 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,495323,2023-06-23 11:02:00,2,,Gary_9 Root,"(3.0, 0.0, 9.2)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,517447,2023-06-23 11:02:00,2,yellow,Gary_9 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,519113,2023-06-23 11:02:00,2,,Gary_9 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,545300,2023-06-23 11:03:00,2,,Helga_10 Root,"(3.0, 0.0, -4.0)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,555142,2023-06-23 11:03:00,2,green,Helga_10 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,556545,2023-06-23 11:03:00,2,,Helga_10 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PATIENT_ENGAGED,562159,2023-06-23 11:03:00,2,,Gloria_8 Root,"(1.7, 0.0, -3.1)",,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,INJURY_TREATED,571963,2023-06-23 11:03:00,2,,Gloria_8 Root,"(1.9, 0.9, -2.9)",,L Forearm Laceration
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TOOL_APPLIED,571963,2023-06-23 11:03:00,2,,Gloria_8 Root,,Gauze_Dressing,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,PULSE_TAKEN,572126,2023-06-23 11:03:00,2,,Gloria_8 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,TAG_APPLIED,580005,2023-06-23 11:03:00,2,yellow,Gloria_8 Root,,,
0b41cfdc-0891-4d1d-91ea-ac86fa54a34c,SESSION_END,600650,2023-06-23 11:03:00,2,,,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,SESSION_START,35774,2023-05-12 16:50:00,1,,,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,58885,2023-05-12 16:50:00,1,,Gary_3 Root,"(0.4, 0.0, 1.7)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,58917,2023-05-12 16:50:00,1,,Gary_3 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,INJURY_TREATED,62623,2023-05-12 16:50:00,1,,Gary_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
0b891add-e0c3-463d-948d-7f491f1d10ef,TAG_APPLIED,65219,2023-05-12 16:50:00,1,red,Gary_3 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,69088,2023-05-12 16:51:00,1,,Lily_2 Root,"(3.0, 0.0, 4.5)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,INJURY_TREATED,72972,2023-05-12 16:51:00,1,,Lily_2 Root,"(3.2, 0.1, 4.3)",,R Shin Amputation
0b891add-e0c3-463d-948d-7f491f1d10ef,TOOL_APPLIED,72973,2023-05-12 16:51:00,1,,Lily_2 Root,,Tourniquet,
0b891add-e0c3-463d-948d-7f491f1d10ef,TAG_APPLIED,75639,2023-05-12 16:51:00,1,red,Lily_2 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,80446,2023-05-12 16:51:00,1,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,81364,2023-05-12 16:51:00,1,,Gary_1 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,TAG_APPLIED,85855,2023-05-12 16:51:00,1,gray,Gary_1 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,90953,2023-05-12 16:51:00,1,,Bob_0 Root,"(-1.7, 0.0, 5.6)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,96586,2023-05-12 16:51:00,1,,Bob_0 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,TAG_APPLIED,98602,2023-05-12 16:51:00,1,gray,Bob_0 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,103231,2023-05-12 16:51:00,1,,Lily_4 Root,"(1.2, 0.0, 6.2)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,105947,2023-05-12 16:51:00,1,,Lily_4 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,INJURY_TREATED,112468,2023-05-12 16:51:00,1,,Lily_4 Root,"(0.9, 0.3, 6.5)",,L Side Puncture
0b891add-e0c3-463d-948d-7f491f1d10ef,TOOL_APPLIED,112468,2023-05-12 16:51:00,1,,Lily_4 Root,,Gauze_Pack,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,124091,2023-05-12 16:51:00,1,,Mike_5 Root,"(2.7, 0.0, 2.3)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,127051,2023-05-12 16:52:00,1,,Mike_5 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,INJURY_TREATED,131986,2023-05-12 16:52:00,1,,Mike_5 Root,"(3.1, 0.2, 2.5)",,R Side Puncture
0b891add-e0c3-463d-948d-7f491f1d10ef,TOOL_APPLIED,131986,2023-05-12 16:52:00,1,,Mike_5 Root,,Gauze_Pack,
0b891add-e0c3-463d-948d-7f491f1d10ef,INJURY_TREATED,135584,2023-05-12 16:52:00,1,,Mike_5 Root,"(3.0, 0.3, 2.2)",,R Thigh Laceration
0b891add-e0c3-463d-948d-7f491f1d10ef,TOOL_APPLIED,135586,2023-05-12 16:52:00,1,,Mike_5 Root,,Tourniquet,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,140309,2023-05-12 16:52:00,1,,Mike_5 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,TAG_APPLIED,141143,2023-05-12 16:52:00,1,red,Mike_5 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,144582,2023-05-12 16:52:00,1,,Mike_7 Root,"(1.3, 0.0, 3.4)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,152904,2023-05-12 16:52:00,1,,Mike_7 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,INJURY_TREATED,155929,2023-05-12 16:52:00,1,,Mike_7 Root,"(0.7, 0.1, 3.5)",,L Thigh Puncture
0b891add-e0c3-463d-948d-7f491f1d10ef,TOOL_APPLIED,155929,2023-05-12 16:52:00,1,,Mike_7 Root,,Tourniquet,
0b891add-e0c3-463d-948d-7f491f1d10ef,TAG_APPLIED,159762,2023-05-12 16:52:00,1,yellow,Mike_7 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,159794,2023-05-12 16:52:00,1,,Mike_7 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,159878,2023-05-12 16:52:00,1,,Mike_7 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PULSE_TAKEN,165011,2023-05-12 16:52:00,1,,Mike_7 Root,,,
0b891add-e0c3-463d-948d-7f491f1d10ef,PATIENT_ENGAGED,168822,2023-05-12 16:52:00,1,,Gloria_6 Root,"(-1.2, 0.0, 3.1)",,
0b891add-e0c3-463d-948d-7f491f1d10ef,INJURY_TREATED,175949,2023-05-12 16:52:00,1,,Gloria_6 Root,"(-1.1, 0.2, 3.2)",,R Calf Shrapnel
