bert_word,bert_entity,bert_score,bert_start,bert_end,file_path,is_probe,is_probe_probability
ANA,I-PER,0.7999589443206787,127.0,130.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
NGUYEN,I-PER,0.8109307289123535,134.0,140.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
MARK,I-PER,0.8254579901695251,151.0,155.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
STEPHENS,I-PER,0.6754564642906189,159.0,167.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
L,I-ORG,0.6373984813690186,211.0,503.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
L,I-ORG,0.3430691957473755,503.0,639.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Service,I-ORG,0.9979183077812196,640.0,653.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
US,I-ORG,0.9847633242607116,655.0,662.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Department,I-ORG,0.9767062664031982,685.0,698.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Military,I-ORG,0.9662654995918274,699.0,711.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Emergency,I-ORG,0.9679114818572998,712.0,730.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Uniformed,I-ORG,0.9910917282104492,732.0,741.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
University,I-ORG,0.9572978615760804,751.0,765.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
the,I-ORG,0.8203038573265076,766.0,776.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Sciences,I-ORG,0.8094613552093506,777.0,791.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
esda,I-LOC,0.9815832376480104,791.0,795.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Medical,I-ORG,0.9797928333282472,828.0,841.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
US,I-ORG,0.9482634663581848,843.0,850.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Department,I-ORG,0.8518133759498596,873.0,886.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Family,I-ORG,0.9071863293647766,887.0,902.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Uniformed,I-ORG,0.9710431694984436,904.0,913.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
University,I-ORG,0.8918644189834595,923.0,936.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
the,I-ORG,0.7853367328643799,937.0,947.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Sciences,I-ORG,0.6310452222824097,948.0,962.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
esda,I-LOC,0.9828559160232544,962.0,966.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
US,I-ORG,0.945515513420105,998.0,1005.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Family,I-ORG,0.633296549320221,1020.0,1030.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Community,I-ORG,0.7082465291023254,1031.0,1049.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Penn,I-ORG,0.993928074836731,1051.0,1061.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
University,I-ORG,0.9677032232284546,1062.0,1079.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
College,I-LOC,0.9152547121047974,1080.0,1101.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Military,I-MISC,0.50311678647995,1122.0,1139.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
John,I-PER,0.9940618872642516,1220.0,1226.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
Kennedy,I-PER,0.9866255521774292,1228.0,1235.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 20.txt,False,0.0
PATRICIA,I-PER,0.5811821222305298,48.0,56.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
DE,I-PER,0.9617393612861632,60.0,85.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
ONATHAN,I-ORG,0.6949458122253418,85.0,92.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
MILITAR,I-ORG,0.8773568868637085,141.0,148.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
utrition,I-ORG,0.6133873462677002,175.0,187.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Mission,I-ORG,0.8643578886985779,188.0,203.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Committee,I-ORG,0.9633280038833618,204.0,226.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
NNC,I-ORG,0.6330346465110779,227.0,442.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
L,I-ORG,0.4198412001132965,464.0,609.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
for,I-ORG,0.988345742225647,610.0,620.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
and,I-ORG,0.9910449981689452,621.0,633.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Performance,I-ORG,0.9906851649284364,634.0,649.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
AMP,I-ORG,0.7711270451545715,649.0,652.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
iformed,I-ORG,0.9973596930503844,657.0,664.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
University,I-ORG,0.9960699081420898,674.0,687.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
the,I-ORG,0.9742119908332824,688.0,698.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Sciences,I-ORG,0.9686514735221864,699.0,713.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
esda,I-LOC,0.9854401350021362,713.0,717.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Department,I-ORG,0.9961756467819214,751.0,764.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Military,I-ORG,0.9959983825683594,765.0,775.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Emergency,I-ORG,0.993526577949524,776.0,794.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Uniformed,I-ORG,0.996026337146759,796.0,805.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
University,I-ORG,0.986519455909729,815.0,828.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
the,I-ORG,0.9713157415390016,829.0,839.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Sciences,I-ORG,0.937386393547058,840.0,854.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
esda,I-LOC,0.9839221239089966,854.0,858.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Military,I-MISC,0.6890872120857239,900.0,917.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Department,I-ORG,0.997809112071991,1028.0,1041.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
Defense,I-ORG,0.9961342811584472,1042.0,1053.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
D,I-ORG,0.9938534498214722,1053.0,1054.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 21.txt,False,0.0
NNC,I-ORG,0.6932039856910706,54.0,97.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
O,I-PER,0.926310122013092,103.0,107.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
NNOR,I-ORG,0.6073996424674988,107.0,111.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
RICRD,I-PER,0.961387813091278,123.0,130.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
SCH,I-PER,0.7010943293571472,134.0,137.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
PATRICIA,I-PER,0.9531235098838806,158.0,166.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
DEUSRLITLITUMAN,I-ORG,0.6961833834648132,170.0,291.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
LITARYLIT,I-ORG,0.759502649307251,417.0,517.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Army,I-ORG,0.9993033409118652,562.0,574.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Corps,I-ORG,0.9981983304023744,575.0,629.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
and,I-ORG,0.9337646961212158,630.0,643.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Medicine,I-ORG,0.937182366847992,644.0,656.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
iformed,I-ORG,0.9924108982086182,656.0,663.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
University,I-ORG,0.98639976978302,673.0,687.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
the,I-ORG,0.9147418141365052,688.0,698.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Sciences,I-ORG,0.8863579630851746,699.0,713.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
esda,I-LOC,0.981236219406128,713.0,717.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
US,I-ORG,0.9867088794708252,738.0,745.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Reserve,I-ORG,0.9937923550605774,746.0,761.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Corps,I-ORG,0.9927958846092224,762.0,798.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
and,I-ORG,0.7978879809379578,799.0,812.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Medicine,I-ORG,0.7841565608978271,813.0,825.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
iformed,I-ORG,0.9841639399528505,825.0,832.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
University,I-ORG,0.9705496430397034,842.0,855.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
the,I-ORG,0.9070186018943788,856.0,866.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Sciences,I-ORG,0.8608559966087341,867.0,881.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
esda,I-LOC,0.9838885068893432,881.0,885.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Consortium,I-ORG,0.9861690998077391,921.0,935.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Health,I-ORG,0.9791247248649596,936.0,946.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Military,I-ORG,0.9522504806518556,947.0,967.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
CHP,I-ORG,0.6805938482284546,969.0,974.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
iformed,I-ORG,0.9896404147148132,979.0,986.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
University,I-ORG,0.9834286570549012,996.0,1009.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
the,I-ORG,0.9531741142272948,1010.0,1020.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Sciences,I-ORG,0.9209102392196656,1021.0,1035.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
esda,I-LOC,0.9840458631515504,1035.0,1039.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Military,I-ORG,0.3716996014118194,1071.0,1088.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Service,I-ORG,0.6161038875579834,1570.0,1577.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 22.txt,False,0.0
Altern,I-MISC,0.726601779460907,28.0,34.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
RN,I-ORG,0.4432482719421386,81.0,83.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
ICRD,I-PER,0.7070273160934448,91.0,97.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
SCEURING,I-PER,0.5750294923782349,101.0,110.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
WILLIAM,I-ORG,0.9218215942382812,121.0,128.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
INEY,I-ORG,0.637686014175415,131.0,135.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
OHNSON,I-PER,0.678562343120575,137.0,143.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
GEOFFY,I-ORG,0.5558109283447266,150.0,158.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
CIARLONE,I-ORG,0.6429861783981323,162.0,170.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
AVID,I-PER,0.6916024088859558,179.0,183.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
EYSER,I-ORG,0.6012500524520874,186.0,191.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
AILI,I-ORG,0.8634379506111145,200.0,204.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
EN,I-ORG,0.7654311656951904,207.0,232.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
RANCISNNOR,I-ORG,0.7711849212646484,232.0,250.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
LLSIUMR,I-ORG,0.5443471074104309,288.0,559.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Corps,I-ORG,0.9907662868499756,606.0,615.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Army,I-ORG,0.9952571988105774,616.0,628.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Uniformed,I-ORG,0.9215295910835266,684.0,693.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
University,I-ORG,0.9087467193603516,703.0,716.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
the,I-ORG,0.8689833283424377,717.0,727.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Sciences,I-ORG,0.8695749044418335,728.0,742.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
esda,I-LOC,0.9609668254852296,742.0,746.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Medical,I-ORG,0.9658849239349364,770.0,783.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
US,I-ORG,0.9590047001838684,785.0,792.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Undersea,I-ORG,0.8142889738082886,820.0,828.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Department,I-ORG,0.862372875213623,838.0,855.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Medical,I-ORG,0.9718732237815856,856.0,872.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Center,I-ORG,0.9635446071624756,873.0,887.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Spring,I-LOC,0.9966188669204712,888.0,904.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Medical,I-ORG,0.9775441884994508,918.0,933.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Corps,I-ORG,0.9859803915023804,934.0,943.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Navy,I-ORG,0.9949477910995485,944.0,978.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
sea,I-ORG,0.9115663170814514,978.0,990.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Department,I-ORG,0.9511805772781372,991.0,1008.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Medical,I-ORG,0.9767813682556152,1009.0,1025.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Center,I-ORG,0.9679640531539916,1026.0,1040.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Spring,I-LOC,0.996863842010498,1041.0,1058.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Tumatic,I-ORG,0.7136646509170532,1078.0,1087.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
jury,I-ORG,0.7429776191711426,1090.0,1094.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Program,I-ORG,0.9687626957893372,1104.0,1142.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
and,I-ORG,0.487460196018219,1143.0,1156.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Medicine,I-ORG,0.5878657698631287,1157.0,1169.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
iformed,I-ORG,0.6547741889953613,1169.0,1176.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
University,I-ORG,0.5681684017181396,1186.0,1211.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
MarylandC,I-ORG,0.6288818120956421,1232.0,1243.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Corps,I-ORG,0.9784688353538512,1259.0,1268.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Air,I-ORG,0.8736063838005066,1269.0,1278.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Services,I-ORG,0.783570408821106,1344.0,1363.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Health,I-ORG,0.70197993516922,1371.0,1386.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Bethda,I-ORG,0.4543159604072571,1389.0,1397.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Medical,I-ORG,0.6771087646484375,1428.0,1441.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
US,I-ORG,0.6600407958030701,1443.0,1450.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Department,I-ORG,0.8783493041992188,1473.0,1542.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
University,I-ORG,0.5411530137062073,1543.0,1568.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
Beth,I-ORG,0.4373810887336731,1579.0,1597.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
TI,I-ORG,0.6328099370002747,1644.0,1656.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 23.txt,False,0.0
RICRD,I-PER,0.8818724751472473,75.0,82.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
SCHEURING,I-PER,0.508691668510437,86.0,95.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
JOSEF,I-PER,0.8719292283058167,106.0,111.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
SCHD,I-ORG,0.6027547121047974,115.0,121.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
J,I-PER,0.988906979560852,132.0,135.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
POLKL,I-PER,0.6554100513458252,137.0,176.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
LIT,I-ORG,0.9315928816795348,267.0,270.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
UMANNC,I-MISC,0.6862525939941406,295.0,310.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Corps,I-ORG,0.9968963861465454,433.0,442.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Army,I-ORG,0.9983853101730348,443.0,455.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Military,I-ORG,0.8614884614944458,478.0,490.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Emergency,I-ORG,0.9059478640556335,491.0,509.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Uniformed,I-ORG,0.9940583109855652,511.0,520.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
University,I-ORG,0.9890148043632508,530.0,543.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
the,I-ORG,0.9672337174415588,544.0,554.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Sciences,I-ORG,0.9746198654174804,555.0,569.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
esda,I-LOC,0.9865341186523438,569.0,573.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Medical,I-ORG,0.9914005398750304,600.0,613.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
US,I-ORG,0.9943141341209412,615.0,621.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Force,I-ORG,0.9987804293632508,622.0,635.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
NASA,I-ORG,0.9975987076759338,637.0,650.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Space,I-ORG,0.7510804533958435,651.0,663.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Houston,I-LOC,0.9982982277870178,665.0,679.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
NASA,I-ORG,0.9901257753372192,704.0,721.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Washington,I-LOC,0.9960440397262572,723.0,737.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Military,I-MISC,0.7217563390731812,758.0,775.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
Earth,I-LOC,0.9138675928115844,816.0,1189.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
L,I-MISC,0.5402597784996033,1197.0,1198.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 24.txt,False,0.0
YCHOL,I-PER,0.7336128354072571,42.0,47.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
GELA,I-PER,0.9739588499069214,67.0,71.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
YARNELL,I-PER,0.8373845219612122,75.0,82.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
IN,I-PER,0.9967566132545472,92.0,96.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
BARRY,I-PER,0.6332454681396484,98.0,103.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
NEIL,I-PER,0.9969134330749512,114.0,118.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
GRUNBERG,I-PER,0.839839518070221,122.0,130.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
MILIT,I-ORG,0.4834597408771515,420.0,425.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
GILIT,I-ORG,0.5984017252922058,587.0,731.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
Service,I-ORG,0.9950851798057556,875.0,888.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 25.txt,False,0.0
