session_uuid,scene_id,patient_id,injury_id,is_stills_visited_first,is_walk_command_issued,is_walkers_visited_last,is_wave_command_issued,is_injury_treated,is_pulse_taken,is_tag_correct
313259a4-162f-44f6-8479-92e4554a1464,1,Mike_7 Root,L Thigh Puncture,1,1,1,1,1,0,1
313259a4-162f-44f6-8479-92e4554a1464,1,Mike_7 Root,R Calf Laceration,1,1,1,1,1,0,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Gary_5 Root,Asthmatic,0,1,1,0,0,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Gloria_2 Root,L Shin Amputation,0,1,1,0,1,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Gloria_8 Root,Ear Bleed,0,1,1,0,0,0,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Helga_0 Root,L Stomach Puncture,0,1,1,0,1,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Helga_0 Root,L Thigh Puncture,0,1,1,0,1,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Lily_1 Root,R Bicep Puncture,0,1,1,0,1,1,0
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Lily_1 Root,R Thigh Laceration,0,1,1,0,1,1,0
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Lily_7 Root,Face Shrapnel,0,1,1,0,0,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Lily_7 Root,L Wrist Amputation,0,1,1,0,0,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Lily_7 Root,R Bicep Puncture,0,1,1,0,0,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Mike_3 Root,R Wrist Amputation,0,1,1,0,1,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Mike_4 Root,R Palm Laceration,0,1,1,0,1,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Mike_6 Root,R Chest Collapse,0,1,1,0,1,1,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Mike_9 Root,L Calf Laceration,0,1,1,0,0,0,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Mike_9 Root,L Side Puncture,0,1,1,0,1,0,1
3165ffa6-6516-412b-a9c0-52bdecfa75e1,0,Mike_9 Root,L Thigh Puncture,0,1,1,0,1,0,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Gary_5 Root,Asthmatic,0,1,0,0,0,0,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Gloria_2 Root,L Shin Amputation,0,1,0,0,1,0,0
31d9c549-d016-4e44-8262-1d51b7adde29,0,Gloria_8 Root,Ear Bleed,0,1,0,0,0,1,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Helga_0 Root,L Stomach Puncture,0,1,0,0,0,1,0
31d9c549-d016-4e44-8262-1d51b7adde29,0,Helga_0 Root,L Thigh Puncture,0,1,0,0,1,1,0
31d9c549-d016-4e44-8262-1d51b7adde29,0,Lily_1 Root,R Bicep Puncture,0,1,0,0,0,1,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Lily_1 Root,R Thigh Laceration,0,1,0,0,1,1,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Lily_7 Root,Face Shrapnel,0,1,0,0,0,1,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Lily_7 Root,L Wrist Amputation,0,1,0,0,0,1,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Lily_7 Root,R Bicep Puncture,0,1,0,0,0,1,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Mike_3 Root,R Wrist Amputation,0,1,0,0,1,1,0
31d9c549-d016-4e44-8262-1d51b7adde29,0,Mike_4 Root,R Palm Laceration,0,1,0,0,0,0,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Mike_6 Root,R Chest Collapse,0,1,0,0,1,1,1
31d9c549-d016-4e44-8262-1d51b7adde29,0,Mike_9 Root,L Calf Laceration,0,1,0,0,0,1,0
31d9c549-d016-4e44-8262-1d51b7adde29,0,Mike_9 Root,L Side Puncture,0,1,0,0,1,1,0
31d9c549-d016-4e44-8262-1d51b7adde29,0,Mike_9 Root,L Thigh Puncture,0,1,0,0,1,1,0
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Bob_0 Root,Face Shrapnel,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Bob_0 Root,L Chest Collapse,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Bob_0 Root,L Stomach Puncture,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Bob_0 Root,L Thigh Laceration,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Bob_0 Root,L Wrist Amputation,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Bob_0 Root,R Shin Amputation,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Bob_9 Root,Ear Bleed,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Gary_1 Root,Face Shrapnel,0,1,1,1,0,1,0
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Gary_3 Root,R Chest Collapse,0,1,1,1,0,1,0
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Gloria_6 Root,R Calf Shrapnel,0,1,1,1,0,1,0
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Gloria_8 Root,L Forearm Laceration,0,1,1,1,1,1,0
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Helga_10 Root,Forehead Scrape,0,1,1,1,0,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Lily_2 Root,R Shin Amputation,0,1,1,1,1,1,0
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Lily_4 Root,L Side Puncture,0,1,1,1,1,1,0
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Mike_5 Root,R Side Puncture,0,1,1,1,1,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Mike_5 Root,R Thigh Laceration,0,1,1,1,1,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Mike_7 Root,L Thigh Puncture,0,1,1,1,1,1,1
33b51683-fa6a-4dd3-82e5-de08bcc17c14,0,Mike_7 Root,R Calf Laceration,0,1,1,1,1,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Bob_0 Root,Face Shrapnel,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Bob_0 Root,L Chest Collapse,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Bob_0 Root,L Stomach Puncture,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Bob_0 Root,L Thigh Laceration,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Bob_0 Root,L Wrist Amputation,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Bob_0 Root,R Shin Amputation,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Gary_1 Root,Face Shrapnel,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Gary_3 Root,R Chest Collapse,0,1,1,1,1,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Gary_9 Root,Ear Bleed,0,1,1,1,0,0,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Gloria_6 Root,R Calf Shrapnel,0,1,1,1,1,0,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Gloria_8 Root,L Forearm Laceration,0,1,1,1,1,1,0
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Helga_10 Root,Forehead Scrape,0,1,1,1,0,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Lily_2 Root,R Shin Amputation,0,1,1,1,1,0,0
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Lily_4 Root,L Side Puncture,0,1,1,1,1,1,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Mike_5 Root,R Side Puncture,0,1,1,1,1,0,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Mike_5 Root,R Thigh Laceration,0,1,1,1,1,0,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Mike_7 Root,L Thigh Puncture,0,1,1,1,1,0,1
33e7d6b6-2868-42e6-8967-d6890efb87a7,1,Mike_7 Root,R Calf Laceration,0,1,1,1,1,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,0,0
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,1,0
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Mike_5 Root,R Side Puncture,0,1,0,1,1,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,0,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,1,1
33f3d2d4-49b4-43cf-80d4-cd7d5993aca4,1,Mike_7 Root,R Calf Laceration,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
3435501b-192a-457f-9763-7985f7975784,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
3435501b-192a-457f-9763-7985f7975784,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
3435501b-192a-457f-9763-7985f7975784,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
3435501b-192a-457f-9763-7985f7975784,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
3435501b-192a-457f-9763-7985f7975784,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
3435501b-192a-457f-9763-7985f7975784,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
3435501b-192a-457f-9763-7985f7975784,1,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,1,0
3435501b-192a-457f-9763-7985f7975784,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,1
3435501b-192a-457f-9763-7985f7975784,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Mike_5 Root,R Side Puncture,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,1,1
3435501b-192a-457f-9763-7985f7975784,1,Mike_7 Root,R Calf Laceration,0,1,0,1,1,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,1,1,0
34bef815-47b3-4977-91f7-3bb68803387a,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,1,0
34bef815-47b3-4977-91f7-3bb68803387a,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Mike_5 Root,R Side Puncture,0,1,0,1,1,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,1,1
34bef815-47b3-4977-91f7-3bb68803387a,1,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,0,0
34bef815-47b3-4977-91f7-3bb68803387a,1,Mike_7 Root,R Calf Laceration,0,1,0,1,1,0,0
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Bob_0 Root,Face Shrapnel,0,1,1,1,0,0,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Bob_0 Root,L Chest Collapse,0,1,1,1,0,0,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Bob_0 Root,L Stomach Puncture,0,1,1,1,0,0,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Bob_0 Root,L Thigh Laceration,0,1,1,1,0,0,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Bob_0 Root,L Wrist Amputation,0,1,1,1,0,0,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Bob_0 Root,R Shin Amputation,0,1,1,1,0,0,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Gary_1 Root,Face Shrapnel,0,1,1,1,0,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Gary_3 Root,R Chest Collapse,0,1,1,1,1,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Gary_9 Root,Ear Bleed,0,1,1,1,0,1,0
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Gloria_6 Root,R Calf Shrapnel,0,1,1,1,0,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Gloria_8 Root,L Forearm Laceration,0,1,1,1,1,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Helga_10 Root,Forehead Scrape,0,1,1,1,0,0,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Lily_2 Root,R Shin Amputation,0,1,1,1,1,1,0
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Lily_4 Root,L Side Puncture,0,1,1,1,1,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Mike_5 Root,R Side Puncture,0,1,1,1,1,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Mike_5 Root,R Thigh Laceration,0,1,1,1,1,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Mike_7 Root,L Thigh Puncture,0,1,1,1,1,1,1
36ebe99c-dcda-4677-945c-cb05f312d61c,1,Mike_7 Root,R Calf Laceration,0,1,1,1,1,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,0
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,1,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,0,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,0
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,0
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Mike_5 Root,R Side Puncture,0,1,0,1,1,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,1,1
37daf3d7-4288-4954-a0bd-ca6872cf1e82,1,Mike_7 Root,R Calf Laceration,0,1,0,1,1,1,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Bob_0 Root,Face Shrapnel,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Bob_0 Root,L Chest Collapse,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Bob_0 Root,L Stomach Puncture,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Bob_0 Root,L Thigh Laceration,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Bob_0 Root,L Wrist Amputation,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Bob_0 Root,R Shin Amputation,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Gary_1 Root,Face Shrapnel,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Gary_3 Root,R Chest Collapse,1,1,1,1,1,1,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Gary_9 Root,Ear Bleed,1,1,1,1,0,1,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Gloria_6 Root,R Calf Shrapnel,1,1,1,1,1,1,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Gloria_8 Root,L Forearm Laceration,1,1,1,1,1,0,0
37db3752-51c8-463f-94a5-2196b6854cf6,1,Helga_10 Root,Forehead Scrape,1,1,1,1,0,1,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Lily_2 Root,R Shin Amputation,1,1,1,1,1,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Lily_4 Root,L Side Puncture,1,1,1,1,1,1,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Mike_5 Root,R Side Puncture,1,1,1,1,1,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Mike_5 Root,R Thigh Laceration,1,1,1,1,0,0,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Mike_7 Root,L Thigh Puncture,1,1,1,1,0,1,1
37db3752-51c8-463f-94a5-2196b6854cf6,1,Mike_7 Root,R Calf Laceration,1,1,1,1,1,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Bob_0 Root,Face Shrapnel,1,1,1,1,0,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Bob_0 Root,L Chest Collapse,1,1,1,1,0,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Bob_0 Root,L Stomach Puncture,1,1,1,1,0,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Bob_0 Root,L Thigh Laceration,1,1,1,1,0,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Bob_0 Root,L Wrist Amputation,1,1,1,1,0,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Bob_0 Root,R Shin Amputation,1,1,1,1,0,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Gary_1 Root,Face Shrapnel,1,1,1,1,0,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Gary_3 Root,R Chest Collapse,1,1,1,1,1,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Gary_9 Root,Ear Bleed,1,1,1,1,0,0,0
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Gloria_6 Root,R Calf Shrapnel,1,1,1,1,1,0,0
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Gloria_8 Root,L Forearm Laceration,1,1,1,1,1,1,0
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Helga_10 Root,Forehead Scrape,1,1,1,1,0,1,0
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Lily_2 Root,R Shin Amputation,1,1,1,1,1,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Lily_4 Root,L Side Puncture,1,1,1,1,1,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Mike_5 Root,R Side Puncture,1,1,1,1,1,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Mike_5 Root,R Thigh Laceration,1,1,1,1,1,1,1
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Mike_7 Root,L Thigh Puncture,1,1,1,1,1,1,0
37ed31fb-6f8a-4cc0-b80e-ac4138e42405,1,Mike_7 Root,R Calf Laceration,1,1,1,1,1,1,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Bob_9 Root,Ear Bleed,0,1,0,1,0,0,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,1,0,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Gloria_8 Root,L Forearm Laceration,0,1,0,1,0,0,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Mike_5 Root,R Side Puncture,0,1,0,1,0,1,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,1,0
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,1,1
38b995b3-fb77-4fda-b0b4-21f062ed6a38,0,Mike_7 Root,R Calf Laceration,0,1,0,1,1,1,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Gary_3 Root,R Chest Collapse,0,1,0,1,0,0,0
3bac8365-232a-4be0-a551-c5214b9f0706,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,1,1,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,1,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,1
3bac8365-232a-4be0-a551-c5214b9f0706,1,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,0
