encounter_layout,session_uuid,scene_id,patient_id,first_patient_interaction,first_patient_triage,is_correct_bleeding_tool_applied,is_patient_dead,is_patient_gazed_at,is_patient_severely_hemorrhaging,is_patient_still,is_tag_correct,last_patient_interaction,last_tag,max_salt,maximum_injury_severity,patient_engagement_count,pulse_value,tag_value,time_to_hemorrhage_control,treatment_value,wrapped_label,tag_correct,action_count,assessment_count,treatment_count,tag_application_count,treated_expectant
Submarine,50b15e40-9860-4574-8ab8-0bd960fe27de,0,patient X Root,169138.0,181616.0,False,False,True,False,True,False,192434.0,red,,high,1,0,0,0,1.0,patient X (still),False,5,1,2,1,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Civilian 1 Root,52406.0,71732.0,False,True,True,False,True,,71765.0,,,medium,1,1,0,0,1.0,Civilian 1 (still),,8,5,1,0,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Civilian 2 Root,,,False,True,True,False,True,,,,,medium,0,0,0,0,0.0,Civilian 2 (still),,0,0,0,0,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,NPC Root,,,False,False,True,False,True,,,,,,0,0,0,0,,NPC (still),,0,0,0,0,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Open World Marine 1 Male Root,,,False,False,False,False,True,,,,,high,0,0,0,0,0.0,"Open World Marine 1
Male (still)",,0,0,0,0,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Open World Marine 2 Female Root,468458.0,568876.0,False,False,False,False,False,,755682.0,,,medium,8,1,0,577056,,"Open World Marine 2
Female (waver)",,17,11,3,0,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Open World Marine 3 Male Root,586363.0,642814.0,False,False,False,False,False,False,714364.0,,,high,2,1,0,0,,"Open World Marine 3
Male (waver)",False,15,4,4,1,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Open World Marine 4 Male Root,444028.0,474328.0,False,True,False,True,True,False,754912.0,red,,high,8,1,0,0,1.0,"Open World Marine 4
Male (still)",False,21,9,6,1,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Patient U Root,177980.0,266106.0,False,False,True,False,False,False,276744.0,,,high,3,1,0,0,1.0,Patient U (walker),False,10,6,1,1,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Patient V Root,220945.0,256274.0,False,False,True,False,False,False,287812.0,,,high,3,1,0,0,1.0,Patient V (walker),False,9,5,1,1,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Patient W Root,384370.0,406765.0,False,False,True,False,True,True,426883.0,red,,medium,1,1,1,0,1.0,Patient W (still),True,5,2,1,1,
Jungle,5d8d73a3-1898-4f64-8676-73edd1b7daa0,0,Patient X Root,308278.0,355143.0,False,False,True,False,True,True,367503.0,red,,high,1,1,1,0,1.0,Patient X (still),True,7,3,1,1,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Civilian 1 Root,95187.0,110793.0,False,True,True,False,True,,142089.0,,,medium,1,1,0,0,1.0,Civilian 1 (still),,19,11,4,0,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Civilian 2 Root,77517.0,,False,True,True,False,True,,77517.0,,,medium,1,0,0,0,0.0,Civilian 2 (still),,1,1,0,0,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,NPC Root,64085.0,,False,False,True,False,True,,82442.0,,,,2,1,0,0,,NPC (still),,3,3,0,0,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Open World Marine 1 Male Root,534399.0,,False,False,False,False,True,,534399.0,,,high,1,0,0,0,0.0,"Open World Marine 1
Male (still)",,1,1,0,0,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Open World Marine 2 Female Root,30063.0,,False,False,False,False,False,,606012.0,,,medium,6,1,0,31647,0.0,"Open World Marine 2
Female (waver)",,7,7,0,0,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Open World Marine 3 Male Root,,,False,False,False,False,False,,,,,high,0,0,0,0,0.0,"Open World Marine 3
Male (waver)",,0,0,0,0,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Open World Marine 4 Male Root,555390.0,565011.0,False,True,False,True,True,True,605554.0,gray,,high,6,1,1,0,1.0,"Open World Marine 4
Male (still)",True,21,12,4,1,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Patient U Root,188780.0,229443.0,False,False,False,False,False,False,354799.0,,,high,2,1,0,0,1.0,Patient U (walker),False,11,5,1,1,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Patient V Root,233796.0,314945.0,False,False,False,False,False,False,332558.0,,,high,1,1,0,0,1.0,Patient V (walker),False,11,6,1,1,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Patient W Root,389818.0,493908.0,False,False,False,False,True,True,523750.0,red,,medium,3,0,1,0,1.0,Patient W (still),True,5,3,1,1,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Patient X Root,392625.0,429653.0,False,False,False,False,True,True,462650.0,red,,high,2,1,1,0,1.0,Patient X (still),True,8,4,2,1,
Jungle,5d94f0d4-a1b1-4d18-8a62-591e196006a9,0,Simulation Root,572814.0,,False,,False,False,,,572814.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,1,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Adept Shooter Root,347470.0,386280.0,False,False,False,False,True,False,452182.0,,,medium,1,1,0,427454,1.0,"Adept Shooter
(still)",False,15,5,2,2,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Adept Victim Root,466168.0,489064.0,False,True,False,True,True,False,515876.0,red,,high,9,1,0,0,1.0,Adept Victim (still),False,16,10,2,1,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Civilian 1 Female Root,,,False,False,False,False,False,,,,,high,0,0,0,27637,0.0,"Civilian 1 Female
(waver)",,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Marine 1 Male Root,,,False,True,False,True,True,,,,,high,0,0,0,0,0.0,"Marine 1 Male
(still)",,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Marine 2 Male Root,,,False,False,False,False,False,,,,,medium,0,0,0,27637,0.0,"Marine 2 Male
(waver)",,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Marine 3 Male Root,,,False,False,False,True,False,,,,,high,0,0,0,27637,0.0,"Marine 3 Male
(waver)",,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Marine 4 Male Root,,,False,False,False,False,False,,,,,medium,0,0,0,27637,0.0,"Marine 4 Male
(waver)",,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,NPC 1 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 1 (walker),,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,NPC 2 Root,464321.0,,False,False,False,False,False,,528607.0,,,,10,0,0,0,,NPC 2 (walker),,10,10,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,NPC 3 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 3 (walker),,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,NPC 4 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 4 (walker),,0,0,0,0,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Patient U Root,136428.0,203425.0,False,False,False,False,False,False,214382.0,,,low,1,1,0,0,1.0,Patient U (waver),False,12,5,1,2,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Patient V Root,79402.0,87596.0,False,False,True,True,False,True,111073.0,red,,high,1,1,1,86804,1.0,Patient V (waver),True,8,4,1,1,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Patient W Root,242016.0,254630.0,False,False,False,False,False,False,294138.0,red,,medium,1,1,0,0,1.0,Patient W (waver),False,5,2,1,1,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Patient X Root,301874.0,308667.0,False,False,False,False,False,False,320032.0,red,,high,1,1,0,0,1.0,Patient X (walker),False,5,3,1,1,
Urban,6666ee6b-863b-49d1-8097-97e6aa4fb39d,0,Simulation Root,85216.0,,False,,False,False,,,444678.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,2,0,0,0,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Civilian 1 Root,92208.0,113520.0,False,True,True,False,True,,113603.0,,,medium,1,1,0,0,0.0,Civilian 1 (still),,8,5,1,0,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Civilian 2 Root,142757.0,,False,True,True,False,True,,142757.0,,,medium,1,0,0,0,0.0,Civilian 2 (still),,1,1,0,0,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,NPC Root,16844.0,,False,False,True,False,True,,146744.0,,,,2,0,0,0,,NPC (still),,2,2,0,0,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Open World Marine 1 Male Root,538083.0,583914.0,False,False,False,False,True,False,618442.0,,,high,1,1,0,0,,"Open World Marine 1
Male (still)",False,22,11,5,1,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Open World Marine 2 Female Root,438718.0,467112.0,False,False,False,False,False,True,484244.0,red,,medium,1,1,1,466355,,"Open World Marine 2
Female (waver)",True,9,4,2,1,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Open World Marine 3 Male Root,486847.0,516714.0,False,False,False,False,False,True,526730.0,red,,high,1,1,1,0,1.0,"Open World Marine 3
Male (waver)",True,13,6,2,1,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Open World Marine 4 Male Root,394554.0,408136.0,False,True,False,True,True,True,426400.0,gray,,high,1,1,1,0,1.0,"Open World Marine 4
Male (still)",True,7,3,1,1,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Patient U Root,197938.0,266084.0,False,False,False,False,False,False,269048.0,red,,high,2,1,0,0,1.0,Patient U (walker),False,11,7,1,1,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Patient V Root,223314.0,245206.0,False,False,False,False,False,False,253632.0,red,,high,1,1,0,0,1.0,Patient V (walker),False,9,5,1,2,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Patient W Root,298654.0,332022.0,False,False,False,False,True,False,338532.0,,,medium,1,1,0,0,1.0,Patient W (still),False,12,9,1,1,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Patient X Root,346284.0,357996.0,False,False,False,False,True,True,367724.0,red,,high,1,1,1,0,1.0,Patient X (still),True,8,5,1,1,
Jungle,67dc0230-511d-41ac-ae9b-850900ab9e6a,0,Simulation Root,464133.0,,False,,False,False,,,581481.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,3,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Local Soldier 1 Root,126079.0,161590.0,False,False,True,False,False,False,234780.0,,,medium,1,1,0,0,1.0,"Local Soldier 1
(waver)",False,11,7,1,2,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,NPC 1 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 1 (walker),,0,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,NPC 2 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 2 (walker),,0,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,NPC 3 Root,102472.0,,False,False,True,False,False,,102472.0,,,,1,0,0,0,,NPC 3 (walker),,1,1,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,NPC 4 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 4 (walker),,0,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Open World Civilian 1 Male Root,,,False,False,False,False,False,,,,,medium,0,0,0,27273,0.0,"Open World Civilian
1 Male (waver)",,0,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Open World Civilian 2 Female Root,,,False,True,False,True,True,,,,,high,0,0,0,0,0.0,"Open World Civilian
2 Female (still)",,0,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Open World Marine 1 Female Root,,,False,False,False,False,False,,,,,medium,0,0,0,27273,0.0,"Open World Marine 1
Female (walker)",,0,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Open World Marine 2 Male Root,,,False,False,False,True,True,,,,,high,0,0,0,27273,0.0,"Open World Marine 2
Male (still)",,0,0,0,0,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Patient U Root,377448.0,414751.0,False,False,False,False,False,False,453175.0,gray,,medium,1,1,0,0,,Patient U (waver),False,5,2,1,1,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Patient V Root,315628.0,325082.0,False,False,False,True,False,False,371926.0,gray,,high,1,1,0,324433,,Patient V (waver),False,10,4,2,1,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Patient W Root,482014.0,490831.0,False,False,False,False,False,False,513856.0,gray,,medium,1,1,0,0,1.0,Patient W (waver),False,5,2,1,1,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,Patient X Root,529722.0,564082.0,False,False,False,False,False,False,574441.0,,,high,1,1,0,0,1.0,Patient X (walker),False,4,2,1,1,
Desert,6db9446c-2cd4-41b4-be8d-be5ccbbc6e05,0,US Soldier 1 Root,242006.0,263573.0,False,False,True,False,False,False,277607.0,,,medium,1,0,0,0,1.0,US Soldier 1 (waver),False,3,1,1,1,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Civilian 1 Root,145214.0,207971.0,False,True,True,False,True,,223770.0,,,medium,1,1,0,0,0.0,Civilian 1 (still),,10,5,2,0,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Civilian 2 Root,124274.0,,False,True,True,False,True,,124274.0,,,medium,1,0,0,0,0.0,Civilian 2 (still),,1,1,0,0,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,NPC Root,110204.0,,False,False,True,False,True,,131341.0,,,,2,0,0,0,,NPC (still),,2,2,0,0,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Open World Marine 1 Male Root,,,False,False,False,False,True,,,,,high,0,0,0,0,0.0,"Open World Marine 1
Male (still)",,0,0,0,0,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Open World Marine 2 Female Root,805391.0,,False,False,False,False,False,,808215.0,,,medium,2,0,0,22872,0.0,"Open World Marine 2
Female (waver)",,2,2,0,0,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Open World Marine 3 Male Root,850141.0,904151.0,False,False,False,False,False,,932736.0,,,high,1,1,0,0,1.0,"Open World Marine 3
Male (waver)",,10,4,3,0,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Open World Marine 4 Male Root,748415.0,807274.0,False,True,False,True,True,True,810505.0,gray,,high,3,1,1,0,0.0,"Open World Marine 4
Male (still)",True,8,6,0,1,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Patient U Root,298432.0,423998.0,False,False,False,False,False,False,507784.0,,,high,7,1,0,0,1.0,Patient U (walker),False,14,8,2,1,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Patient V Root,303068.0,450204.0,False,False,False,False,False,False,489732.0,,,high,6,1,0,0,1.0,Patient V (walker),False,14,10,1,1,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Patient W Root,641053.0,660116.0,False,False,False,False,True,True,717317.0,red,,medium,2,1,1,0,1.0,Patient W (still),True,6,3,1,1,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Patient X Root,532602.0,568618.0,False,False,False,False,True,True,647014.0,red,,high,2,1,1,0,1.0,Patient X (still),True,11,5,2,1,
Jungle,70eef02d-d2d0-458e-a8bb-f6511bf47a0c,0,Simulation Root,343411.0,,False,,False,False,,,912089.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,2,0,0,0,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Civilian 1 Root,155955.0,183722.0,False,True,True,False,True,,212334.0,,,medium,1,1,0,0,1.0,Civilian 1 (still),,9,3,3,0,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Civilian 2 Root,143778.0,,False,True,True,False,True,,148139.0,,,medium,2,0,0,0,0.0,Civilian 2 (still),,2,2,0,0,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,NPC Root,34345.0,129482.0,False,False,True,False,True,False,151444.0,gray,,,3,1,0,0,,NPC (still),False,7,6,0,1,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Open World Marine 1 Male Root,785454.0,808477.0,False,False,False,False,True,False,890871.0,red,,high,2,1,0,0,1.0,"Open World Marine 1
Male (still)",False,17,8,4,1,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Open World Marine 2 Female Root,680390.0,726178.0,False,False,False,False,False,True,780032.0,red,,medium,1,1,1,745363,1.0,"Open World Marine 2
Female (waver)",True,24,17,3,1,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Open World Marine 3 Male Root,,,False,False,False,False,False,,,,,high,0,0,0,0,0.0,"Open World Marine 3
Male (waver)",,0,0,0,0,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Open World Marine 4 Male Root,593183.0,,False,True,False,True,True,,894934.0,,,high,3,1,0,0,0.0,"Open World Marine 4
Male (still)",,4,4,0,0,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Patient U Root,296367.0,310298.0,False,False,False,False,False,False,364179.0,gray,,high,2,0,0,0,,Patient U (walker),False,6,2,2,1,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Patient V Root,337562.0,349135.0,False,False,False,False,False,False,360657.0,gray,,high,1,0,0,0,1.0,Patient V (walker),False,4,1,1,1,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Patient W Root,410291.0,437153.0,False,False,False,False,True,True,509791.0,red,,medium,1,1,1,0,1.0,Patient W (still),True,15,11,1,2,
Jungle,8839e3b8-be5e-4878-8aaf-26c656ae2270,0,Patient X Root,518584.0,552531.0,False,False,False,False,True,True,562677.0,red,,high,1,1,1,0,,Patient X (still),True,6,3,1,1,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,Navy Soldier 1 Male Root,556026.0,579743.0,False,True,False,True,True,False,728848.0,red,,high,3,1,0,0,1.0,"Navy Soldier 1 Male
(still)",False,19,4,6,2,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,Navy Soldier 2 Male Root,499671.0,517276.0,False,False,False,False,False,True,744287.0,red,,high,2,1,1,516630,1.0,"Navy Soldier 2 Male
(waver)",True,11,5,3,1,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,Navy Soldier 3 Male Root,552282.0,600866.0,False,False,False,False,False,True,646373.0,red,,medium,2,1,1,617502,1.0,"Navy Soldier 3 Male
(waver)",True,12,5,3,1,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,Navy Soldier 4 Female Root,690696.0,695443.0,False,False,False,False,False,True,717110.0,red,,high,1,1,1,0,1.0,"Navy Soldier 4
Female (waver)",True,10,2,4,1,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,Simulation Root,515038.0,,False,,False,False,,,663237.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,5,0,0,0,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,bystander Root,469311.0,475189.0,False,False,False,False,True,,480345.0,,,medium,1,0,0,0,1.0,bystander (still),,7,1,3,0,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,electrician Root,431650.0,452059.0,False,False,False,False,True,,458177.0,,,high,1,1,0,0,1.0,electrician (still),,10,4,3,0,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,patient U Root,62191.0,84341.0,False,False,True,False,True,False,340058.0,red,,high,2,1,0,0,1.0,patient U (still),False,10,5,1,1,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,patient V Root,123529.0,133118.0,False,False,True,False,True,False,359187.0,red,,high,3,1,0,0,1.0,patient V (still),False,13,7,1,3,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,patient W Root,166476.0,174991.0,False,False,False,False,True,False,196095.0,,,high,1,1,0,0,1.0,patient W (still),False,5,2,1,1,
Submarine,a7ce6f7b-6466-4281-9496-92b640d9d04b,0,patient X Root,203704.0,215568.0,False,False,False,False,True,False,231348.0,red,,high,1,0,0,0,1.0,patient X (still),False,4,1,1,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Local Soldier 1 Root,207605.0,219448.0,False,False,False,False,False,,230429.0,,,medium,1,1,0,0,1.0,"Local Soldier 1
(waver)",,5,3,1,0,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,NPC 1 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 1 (walker),,0,0,0,0,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,NPC 2 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 2 (walker),,0,0,0,0,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,NPC 3 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 3 (walker),,0,0,0,0,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,NPC 4 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 4 (walker),,0,0,0,0,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Open World Civilian 1 Male Root,572607.0,584795.0,False,False,False,False,False,False,633039.0,,,medium,1,1,0,584040,1.0,"Open World Civilian
1 Male (waver)",False,10,4,3,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Open World Civilian 2 Female Root,741125.0,760294.0,False,True,False,True,True,True,760294.0,gray,,high,1,0,1,0,0.0,"Open World Civilian
2 Female (still)",True,2,1,0,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Open World Marine 1 Female Root,780351.0,797091.0,False,False,False,False,False,False,838703.0,,,medium,1,1,0,49868,,"Open World Marine 1
Female (walker)",False,8,2,3,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Open World Marine 2 Male Root,645301.0,658810.0,False,False,False,True,True,True,721496.0,red,,high,1,1,1,658055,1.0,"Open World Marine 2
Male (still)",True,8,3,2,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Patient U Root,328853.0,361280.0,False,False,False,False,False,False,387416.0,red,,medium,1,1,0,0,0.0,Patient U (waver),False,7,4,1,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Patient V Root,266991.0,284555.0,False,False,False,True,False,True,317300.0,red,,high,1,1,1,283800,1.0,Patient V (waver),True,14,9,2,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Patient W Root,430919.0,446745.0,False,False,False,False,False,False,552859.0,red,,medium,2,1,0,0,1.0,Patient W (waver),False,7,3,1,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Patient X Root,505573.0,532936.0,False,False,False,False,False,False,540449.0,,,high,1,1,0,0,1.0,Patient X (walker),False,5,2,1,1,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,Simulation Root,278317.0,,False,,False,False,,,278317.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,1,0,0,0,
Desert,b5989edc-8348-4b84-b649-87fc4f1cca53,0,US Soldier 1 Root,152087.0,175333.0,False,False,False,False,False,,187824.0,,,medium,1,1,0,0,1.0,US Soldier 1 (waver),,4,2,1,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Local Soldier 1 Root,161051.0,176615.0,False,False,True,False,False,,176615.0,,,medium,1,1,0,0,0.0,"Local Soldier 1
(waver)",,5,3,1,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,NPC 1 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 1 (walker),,0,0,0,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,NPC 2 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 2 (walker),,0,0,0,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,NPC 3 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 3 (walker),,0,0,0,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,NPC 4 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 4 (walker),,0,0,0,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Open World Civilian 1 Male Root,490141.0,497209.0,False,False,False,False,False,,516717.0,,,medium,1,1,0,496532,,"Open World Civilian
1 Male (waver)",,7,3,3,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Open World Civilian 2 Female Root,615726.0,623775.0,False,True,False,True,True,True,623775.0,gray,,high,1,0,1,0,0.0,"Open World Civilian
2 Female (still)",True,2,1,0,1,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Open World Marine 1 Female Root,577331.0,588674.0,False,False,False,False,False,,609633.0,,,medium,1,1,0,587997,,"Open World Marine 1
Female (walker)",,8,3,3,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Open World Marine 2 Male Root,524391.0,534682.0,False,False,False,True,True,,555957.0,,,high,1,1,0,534005,,"Open World Marine 2
Male (still)",,6,2,3,0,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Patient U Root,366123.0,385959.0,False,False,False,False,False,False,391229.0,red,,medium,1,0,0,0,0.0,Patient U (waver),False,4,1,1,1,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Patient V Root,324236.0,336288.0,False,False,False,True,False,True,361690.0,red,,high,1,0,1,335611,1.0,Patient V (waver),True,4,1,1,1,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Patient W Root,410208.0,422554.0,False,False,False,False,False,False,441070.0,,,medium,1,0,0,0,1.0,Patient W (waver),False,3,1,1,1,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,Patient X Root,444105.0,465904.0,False,False,False,False,False,False,472538.0,red,,high,1,0,0,0,1.0,Patient X (walker),False,5,1,1,1,
Desert,bccb0095-5efd-4c5c-ad58-8b8624f9ab56,0,US Soldier 1 Root,199008.0,226133.0,False,False,True,False,False,,239324.0,,,medium,1,0,0,0,1.0,US Soldier 1 (waver),,5,1,1,0,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,Navy Soldier 1 Male Root,562950.0,583746.0,False,True,False,True,True,False,764242.0,red,,high,2,1,0,0,1.0,"Navy Soldier 1 Male
(still)",False,29,10,8,1,
